Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Buick,LeSabre,2004,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,18,155,32085.00
Buick,LeSabre,2005,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,18,155,26725.00
Buick,LeSabre,2005,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,18,155,32385.00
Maserati,Levante,2017,premium unleaded (required),424,6,AUTOMATIC,all wheel drive,4,"Crossover,Exotic,Luxury,High-Performance",Large,4dr SUV,19,14,238,83000.00
Maserati,Levante,2017,premium unleaded (required),345,6,AUTOMATIC,all wheel drive,4,"Crossover,Exotic,Luxury,Performance",Large,4dr SUV,20,14,238,72000.00
Lexus,LFA,2012,premium unleaded (required),552,10,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,Luxury,High-Performance",Compact,Coupe,16,11,454,375000.00
Chrysler,LHS,1999,regular unleaded,253,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,24,16,1013,2000.00
Chrysler,LHS,2000,regular unleaded,253,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,24,16,1013,2087.00
Chrysler,LHS,2001,premium unleaded (required),253,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,24,16,1013,28680.00
Subaru,Loyale,1992,regular unleaded,90,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,28,22,640,2000.00
Subaru,Loyale,1992,regular unleaded,90,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,29,22,640,2000.00
Subaru,Loyale,1992,regular unleaded,90,4,MANUAL,four wheel drive,4,N/A,Compact,Wagon,26,21,640,2000.00
Subaru,Loyale,1992,regular unleaded,90,4,MANUAL,four wheel drive,4,N/A,Compact,Sedan,26,21,640,2000.00
Subaru,Loyale,1993,regular unleaded,90,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,28,22,640,2000.00
Subaru,Loyale,1993,regular unleaded,90,4,MANUAL,four wheel drive,4,N/A,Compact,Wagon,26,21,640,2000.00
Subaru,Loyale,1993,regular unleaded,90,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,29,22,640,2000.00
Subaru,Loyale,1993,regular unleaded,90,4,MANUAL,four wheel drive,4,N/A,Compact,Sedan,26,21,640,2000.00
Subaru,Loyale,1994,regular unleaded,90,4,MANUAL,four wheel drive,4,N/A,Compact,Wagon,26,21,640,2000.00
Land Rover,LR2,2013,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,24,17,258,36400.00
Land Rover,LR2,2013,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,24,17,258,41500.00
Land Rover,LR2,2013,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,24,17,258,38900.00
Land Rover,LR2,2014,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,24,17,258,36600.00
Land Rover,LR2,2014,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,24,17,258,39100.00
Land Rover,LR2,2014,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,24,17,258,41700.00
Land Rover,LR2,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,24,17,258,36600.00
Land Rover,LR2,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,24,17,258,39100.00
Land Rover,LR2,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,24,17,258,41700.00
Land Rover,LR3,2008,premium unleaded (required),300,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,17,12,258,48525.00
Land Rover,LR3,2008,premium unleaded (required),300,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,17,12,258,54025.00
Land Rover,LR3,2009,premium unleaded (required),300,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,17,12,258,45975.00
Land Rover,LR4,2014,premium unleaded (required),340,6,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,19,14,258,49700.00
Land Rover,LR4,2014,premium unleaded (required),340,6,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,19,14,258,59900.00
Land Rover,LR4,2014,premium unleaded (required),340,6,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,19,14,258,54600.00
Land Rover,LR4,2014,premium unleaded (required),340,6,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,19,14,258,69279.00
Land Rover,LR4,2015,premium unleaded (required),340,6,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,19,14,258,60600.00
Land Rover,LR4,2015,premium unleaded (required),340,6,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,19,14,258,50400.00
Land Rover,LR4,2015,premium unleaded (required),340,6,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,19,14,258,55300.00
Land Rover,LR4,2016,premium unleaded (required),340,6,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,19,15,258,50400.00
Land Rover,LR4,2016,premium unleaded (required),340,6,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,19,15,258,55300.00
Land Rover,LR4,2016,premium unleaded (required),340,6,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,19,15,258,60600.00
Lexus,LS 400,1998,regular unleaded,290,8,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,23,17,454,4207.00
Lexus,LS 400,1999,regular unleaded,290,8,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,23,16,454,4556.00
Lexus,LS 400,2000,regular unleaded,290,8,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,23,16,454,5035.00
Lexus,LS 430,2004,premium unleaded (required),290,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,23,16,454,55375.00
Lexus,LS 430,2005,premium unleaded (required),290,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,23,16,454,56225.00
Lexus,LS 430,2006,premium unleaded (required),278,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,23,16,454,56525.00
Lexus,LS 460,2015,premium unleaded (required),360,8,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,23,16,454,82305.00
Lexus,LS 460,2015,premium unleaded (required),386,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,Sedan,24,16,454,84500.00
Lexus,LS 460,2015,premium unleaded (required),386,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,24,16,454,78820.00
Lexus,LS 460,2015,premium unleaded (required),386,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,24,16,454,72520.00
Lexus,LS 460,2015,premium unleaded (required),360,8,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,23,16,454,75465.00
Lexus,LS 460,2015,premium unleaded (required),360,8,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,23,16,454,87500.00
Lexus,LS 460,2016,premium unleaded (required),360,8,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,23,16,454,75465.00
Lexus,LS 460,2016,premium unleaded (required),386,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,24,16,454,78820.00
Lexus,LS 460,2016,premium unleaded (required),386,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,24,16,454,72520.00
Lexus,LS 460,2016,premium unleaded (required),360,8,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,23,16,454,82305.00
Lexus,LS 460,2017,premium unleaded (required),359,8,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,23,16,454,82305.00
Lexus,LS 460,2017,premium unleaded (required),386,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,24,16,454,72520.00
Lexus,LS 460,2017,premium unleaded (required),386,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,24,16,454,78820.00
Lexus,LS 460,2017,premium unleaded (required),359,8,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,23,16,454,75465.00
Lexus,LS 600h L,2014,premium unleaded (required),438,8,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance,Hybrid",Large,Sedan,23,19,454,120060.00
Lexus,LS 600h L,2015,premium unleaded (required),438,8,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance,Hybrid",Large,Sedan,23,19,454,120440.00
Lexus,LS 600h L,2016,premium unleaded (required),438,8,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance,Hybrid",Large,Sedan,23,19,454,120440.00
Lincoln,LS,2004,premium unleaded (required),232,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,17,61,36770.00
Lincoln,LS,2004,premium unleaded (required),280,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,23,15,61,43370.00
Lincoln,LS,2004,premium unleaded (required),232,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,17,61,36140.00
Lincoln,LS,2004,premium unleaded (required),280,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,23,15,61,39970.00
Lincoln,LS,2004,premium unleaded (required),232,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,17,61,32370.00
Lincoln,LS,2005,premium unleaded (required),280,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,22,16,61,43590.00
Lincoln,LS,2005,premium unleaded (required),232,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,17,61,32640.00
Lincoln,LS,2005,premium unleaded (required),232,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,17,61,36360.00
Lincoln,LS,2005,premium unleaded (required),232,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,17,61,36990.00
Lincoln,LS,2005,premium unleaded (required),280,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,22,16,61,40190.00
Lincoln,LS,2006,regular unleaded,280,8,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,23,16,61,39285.00
Oldsmobile,LSS,1997,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,24,16,26,2136.00
Oldsmobile,LSS,1997,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,26,17,26,2080.00
Oldsmobile,LSS,1998,regular unleaded,195,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,17,26,2283.00
Oldsmobile,LSS,1998,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,25,16,26,2444.00
Oldsmobile,LSS,1999,regular unleaded,240,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,25,16,26,2681.00
Oldsmobile,LSS,1999,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,17,26,2356.00
Ford,LTD Crown Victoria,1990,regular unleaded,150,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Sedan,22,15,5657,2000.00
Ford,LTD Crown Victoria,1990,regular unleaded,150,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Wagon,22,15,5657,2000.00
Ford,LTD Crown Victoria,1990,regular unleaded,150,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Wagon,22,15,5657,2000.00
Ford,LTD Crown Victoria,1990,regular unleaded,150,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Wagon,22,15,5657,2000.00
Ford,LTD Crown Victoria,1990,regular unleaded,150,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Sedan,22,15,5657,2000.00
Ford,LTD Crown Victoria,1990,regular unleaded,150,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Wagon,22,15,5657,2000.00
Ford,LTD Crown Victoria,1991,regular unleaded,150,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Wagon,22,15,5657,2000.00
Ford,LTD Crown Victoria,1991,regular unleaded,150,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Sedan,22,15,5657,2000.00
Ford,LTD Crown Victoria,1991,regular unleaded,150,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Wagon,22,15,5657,2000.00
Ford,LTD Crown Victoria,1991,regular unleaded,150,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Sedan,22,15,5657,2000.00
Ford,LTD Crown Victoria,1991,regular unleaded,150,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Wagon,22,15,5657,2000.00
Ford,LTD Crown Victoria,1991,regular unleaded,150,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Sedan,22,15,5657,2000.00
Ford,LTD Crown Victoria,1991,regular unleaded,150,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Wagon,22,15,5657,2000.00
Buick,Lucerne,2009,premium unleaded (recommended),292,8,AUTOMATIC,front wheel drive,4,"Factory Tuner,Performance",Large,Sedan,22,15,155,40205.00
Buick,Lucerne,2009,flex-fuel (unleaded/E85),227,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Large,Sedan,26,17,155,32520.00
Buick,Lucerne,2009,flex-fuel (unleaded/E85),227,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Large,Sedan,26,17,155,29265.00
Buick,Lucerne,2009,flex-fuel (unleaded/E85),227,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Large,Sedan,26,17,155,35770.00
Buick,Lucerne,2009,flex-fuel (unleaded/E85),227,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Large,Sedan,26,17,155,33120.00
Buick,Lucerne,2009,flex-fuel (unleaded/E85),227,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Large,Sedan,26,17,155,35270.00
Buick,Lucerne,2009,flex-fuel (unleaded/E85),227,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Large,Sedan,26,17,155,30770.00
Buick,Lucerne,2009,flex-fuel (unleaded/E85),227,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Large,Sedan,26,17,155,34670.00
Buick,Lucerne,2010,flex-fuel (unleaded/E85),227,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Large,Sedan,26,17,155,35730.00
Buick,Lucerne,2010,flex-fuel (unleaded/E85),227,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Large,Sedan,26,17,155,30930.00
Buick,Lucerne,2010,flex-fuel (unleaded/E85),227,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Large,Sedan,26,17,155,34830.00
Buick,Lucerne,2010,flex-fuel (unleaded/E85),227,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Large,Sedan,26,17,155,33230.00
Buick,Lucerne,2010,flex-fuel (unleaded/E85),227,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Large,Sedan,26,17,155,32730.00
Buick,Lucerne,2010,premium unleaded (recommended),292,8,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,22,15,155,42515.00
Buick,Lucerne,2010,flex-fuel (unleaded/E85),227,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Large,Sedan,26,17,155,29230.00
Buick,Lucerne,2010,flex-fuel (unleaded/E85),227,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Large,Sedan,26,17,155,35625.00
Buick,Lucerne,2010,flex-fuel (unleaded/E85),227,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Large,Sedan,26,17,155,36230.00
Buick,Lucerne,2011,flex-fuel (unleaded/E85),227,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Large,Sedan,27,17,155,29730.00
Buick,Lucerne,2011,flex-fuel (unleaded/E85),227,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Large,Sedan,27,17,155,35675.00
Buick,Lucerne,2011,flex-fuel (unleaded/E85),227,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Large,Sedan,27,17,155,33130.00
Buick,Lucerne,2011,premium unleaded (recommended),292,8,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,23,15,155,44460.00
Chevrolet,Lumina Minivan,1994,regular unleaded,120,6,AUTOMATIC,front wheel drive,3,N/A,Compact,Passenger Minivan,21,17,1385,2000.00
Chevrolet,Lumina Minivan,1994,regular unleaded,120,6,AUTOMATIC,front wheel drive,3,N/A,Compact,Cargo Minivan,21,17,1385,2000.00
Chevrolet,Lumina Minivan,1995,regular unleaded,120,6,AUTOMATIC,front wheel drive,3,N/A,Compact,Passenger Minivan,21,17,1385,2000.00
Chevrolet,Lumina Minivan,1995,regular unleaded,120,6,AUTOMATIC,front wheel drive,3,N/A,Compact,Cargo Minivan,21,17,1385,2000.00
Chevrolet,Lumina Minivan,1996,regular unleaded,180,6,AUTOMATIC,front wheel drive,3,N/A,Compact,Passenger Minivan,24,17,1385,2000.00
Chevrolet,Lumina Minivan,1996,regular unleaded,180,6,AUTOMATIC,front wheel drive,3,N/A,Compact,Cargo Minivan,24,17,1385,2000.00
Chevrolet,Lumina,1999,regular unleaded,160,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,26,17,1385,2000.00
Chevrolet,Lumina,1999,regular unleaded,160,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,26,17,1385,2000.00
Chevrolet,Lumina,1999,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,27,17,1385,2044.00
Chevrolet,Lumina,2000,regular unleaded,175,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,27,18,1385,2100.00
Chevrolet,Lumina,2001,regular unleaded,175,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,26,18,1385,18890.00
Lexus,LX 450,1996,regular unleaded,212,6,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,14,12,454,3667.00
Lexus,LX 450,1997,regular unleaded,212,6,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,14,12,454,4282.00
Lexus,LX 470,2005,regular unleaded,235,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,16,12,454,65225.00
Lexus,LX 470,2006,regular unleaded,275,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,15,12,454,67395.00
Lexus,LX 470,2007,regular unleaded,268,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,15,12,454,67395.00
Lexus,LX 570,2015,premium unleaded (recommended),383,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,17,12,454,83180.00
Lexus,LX 570,2016,premium unleaded (recommended),383,8,AUTOMATIC,four wheel drive,4,Luxury,Large,4dr SUV,18,13,454,88880.00
Lexus,LX 570,2017,premium unleaded (recommended),383,8,AUTOMATIC,four wheel drive,4,Luxury,Large,4dr SUV,18,13,454,89380.00
Mercedes-Benz,M-Class,2013,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Midsize,4dr SUV,28,20,617,51270.00
Mercedes-Benz,M-Class,2013,premium unleaded (required),518,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,17,13,617,96100.00
Mercedes-Benz,M-Class,2013,premium unleaded (required),402,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,20,14,617,58800.00
Mercedes-Benz,M-Class,2013,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,23,18,617,49770.00
Mercedes-Benz,M-Class,2013,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,23,18,617,47270.00
Mercedes-Benz,M-Class,2014,premium unleaded (required),518,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,17,13,617,97250.00
Mercedes-Benz,M-Class,2014,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Midsize,4dr SUV,28,20,617,51790.00
Mercedes-Benz,M-Class,2014,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,22,17,617,50290.00
Mercedes-Benz,M-Class,2014,premium unleaded (required),402,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,19,14,617,59450.00
Mercedes-Benz,M-Class,2014,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,24,18,617,47790.00
Mercedes-Benz,M-Class,2015,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,22,18,617,62900.00
Mercedes-Benz,M-Class,2015,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,24,18,617,48300.00
Mercedes-Benz,M-Class,2015,diesel,,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Midsize,4dr SUV,29,22,617,49800.00
Mercedes-Benz,M-Class,2015,premium unleaded (required),518,8,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,17,13,617,98400.00
Mercedes-Benz,M-Class,2015,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,22,17,617,50800.00
BMW,M2,2016,premium unleaded (required),365,6,MANUAL,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,26,18,3916,51700.00
BMW,M2,2017,premium unleaded (required),365,6,MANUAL,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,26,18,3916,51700.00
Infiniti,M30,1990,regular unleaded,162,6,AUTOMATIC,rear wheel drive,2,Luxury,Midsize,Coupe,23,17,190,2000.00
Infiniti,M30,1991,regular unleaded,162,6,AUTOMATIC,rear wheel drive,2,Luxury,Midsize,Convertible,23,17,190,2000.00
Infiniti,M30,1991,regular unleaded,162,6,AUTOMATIC,rear wheel drive,2,Luxury,Midsize,Coupe,23,17,190,2000.00
Infiniti,M30,1992,regular unleaded,162,6,AUTOMATIC,rear wheel drive,2,Luxury,Midsize,Coupe,23,17,190,2000.00
Infiniti,M30,1992,regular unleaded,162,6,AUTOMATIC,rear wheel drive,2,Luxury,Midsize,Convertible,23,17,190,2000.00
Infiniti,M35,2008,premium unleaded (required),275,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,23,16,190,43900.00
Infiniti,M35,2008,premium unleaded (required),275,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,22,16,190,45650.00
Infiniti,M35,2009,premium unleaded (recommended),303,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,25,17,190,45800.00
Infiniti,M35,2009,premium unleaded (recommended),275,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,22,16,190,47950.00
Infiniti,M35,2010,premium unleaded (recommended),303,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,25,17,190,45800.00
Infiniti,M35,2010,premium unleaded (recommended),303,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,22,16,190,47950.00
Infiniti,M37,2011,premium unleaded (recommended),330,6,AUTOMATIC,all wheel drive,4,Luxury,Large,Sedan,24,17,190,49200.00
Infiniti,M37,2011,premium unleaded (recommended),330,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,26,18,190,47050.00
BMW,M3,2015,premium unleaded (required),425,6,MANUAL,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,26,17,3916,62000.00
BMW,M3,2016,premium unleaded (required),425,6,MANUAL,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,26,17,3916,63500.00
BMW,M3,2017,premium unleaded (required),425,6,MANUAL,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,26,17,3916,64000.00
BMW,M4 GTS,2016,premium unleaded (required),493,6,AUTOMATED_MANUAL,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,23,16,3916,133205.00
Infiniti,M45,2008,premium unleaded (required),325,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,21,16,190,50250.00
Infiniti,M45,2008,premium unleaded (required),325,8,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,20,14,190,52750.00
Infiniti,M45,2009,premium unleaded (required),325,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,Sedan,21,16,190,52150.00
Infiniti,M45,2009,premium unleaded (required),325,8,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,20,14,190,54650.00
Infiniti,M45,2010,premium unleaded (required),325,8,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,20,14,190,54650.00
Infiniti,M45,2010,premium unleaded (required),325,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,21,16,190,52150.00
BMW,M4,2015,premium unleaded (required),425,6,MANUAL,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,26,17,3916,64200.00
BMW,M4,2015,premium unleaded (required),425,6,MANUAL,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Convertible,26,17,3916,72500.00
BMW,M4,2016,premium unleaded (required),425,6,MANUAL,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Convertible,26,17,3916,74200.00
BMW,M4,2016,premium unleaded (required),425,6,MANUAL,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,26,17,3916,65700.00
BMW,M4,2017,premium unleaded (required),425,6,MANUAL,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Convertible,26,17,3916,74700.00
BMW,M4,2017,premium unleaded (required),425,6,MANUAL,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,26,17,3916,66200.00
Infiniti,M56,2011,premium unleaded (required),420,8,AUTOMATIC,all wheel drive,4,Luxury,Large,Sedan,23,16,190,60950.00
Infiniti,M56,2011,premium unleaded (required),420,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,25,16,190,58450.00
BMW,M5,2014,premium unleaded (required),552,8,AUTOMATED_MANUAL,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,20,14,3916,92900.00
BMW,M5,2015,premium unleaded (required),560,8,AUTOMATED_MANUAL,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,20,14,3916,93600.00
BMW,M5,2016,premium unleaded (required),560,8,AUTOMATED_MANUAL,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,20,14,3916,94100.00
BMW,M6 Gran Coupe,2015,premium unleaded (required),560,8,AUTOMATED_MANUAL,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,20,14,3916,115700.00
